shstReferenceId,PEMSID,ft,lanes
83d38bc991c21d7deb1b3347bf47828e,"[400126, 401242, 407874]",Freeway,5
8413d0a8654c6c3d08fda936fc060967,[402850],Freeway,0
842ef67ad30f027c316a3169dfa4c08c,"[401400, 406894, 400714]",Freeway,6
84408da1622c40020c4a61afcf6d38c3,"[401424, 403159, 403160]",Freeway,2
84781eb4154537a0e2cfd627a7ea3fd0,[404622],Freeway,4
848c54ee91ff627279cdb4e20951392e,[402039],Freeway,2
84c871baa5b8cfb4064956d5fee63c69,"[408618, 408619]",Freeway,2
85189aea7396b75e4b9a1dcda52e1336,[401163],Freeway,5
85417dc4c54ee55256ecf4b16db60bf2,"[400765, 400983]",Freeway,3
8586c0f7aafaa58d1c5afcd9c9da6b0d,"[400118, 403091]",Freeway,4
85ebfd3f1a8f93557dc78c9d9aa97c3e,[401402],Freeway,4
863ccab853b0d56fffe02fe173dbbfe9,"[400168, 402905, 402906, 404511]",Freeway,4
86a74312c110632a28dbd73e255fd215,"[402607, 405374, 405375]",Freeway,4
86a9ebd98d189afad610581fcd8ef58c,[402136],Freeway,3
86d708bbf984afd635540c15a080b6da,[404373],Freeway,3
86f8a12651b643df0cd298c5f8f039ec,[404673],Freeway,3
87199e13f85987a08807bf6c2d2baaa0,[400928],Freeway,5
871c36daf3aa15d3706d9196641eda99,"[400761, 402962, 402963]",Freeway,4
87424d75a0b7f1c6df9a54d0164c12d9,"[400246, 414194]",Freeway,4
87440f81662f34fa717ec84ae7a6608c,"[400829, 407864, 407865]",Freeway,3
8764d933f7fcb4a84d1222ae3678ea9f,"[400844, 403104]",Freeway,2
878824107e383733904799cede647ddd,"[400223, 410169]",Freeway,4
87b35ae5c8db5ba82ae233d566251984,[400148],Freeway,3
87cfecf6f52857fe91b872494869d67c,[404386],Freeway,4
87d1ba19cfa9b977d1b435d30fc24d4f,[400573],Freeway,3
882f772b8b1862ed9610dccf11e4c24e,"[401858, 404653]",Freeway,4
88485fe5d94602bb652d1f028e54677a,"[409942, 409944, 409946, 409947]",Freeway,3
8856f30c0d98a7118449937e88ee51bd,"[411716, 411717, 411718]",Freeway,3
8871dac538f768ed5c76f7f7995842d1,"[400183, 401469, 404520]",Freeway,4
8878b2d5871a2c43f791a656375452fe,[404704],Freeway,0
8878d1d7880145bc80e74f23f563b34a,"[403037, 403038]",Freeway,0
89484a50bb9bb4ae7a6f4143b6178fdd,"[403998, 405589, 407857, 408783]",Freeway,5
8958fec963e8c95f6861a66dd63b68c1,[400242],Freeway,4
895fecefb50b5f0fb39c78c1ca078d1e,"[410779, 410780]",Freeway,5
89856fbe58adbcf12c661f2e33fdbd3c,[400336],Freeway,4
89a20fb9a12370198a9f00f8c5f99024,[401615],Freeway,3
89bd9908c26f1312b09a99751a43c6e5,"[402602, 402746]",Freeway,2
8a9c2dfb80780b51478af5d840aabef9,[404650],Freeway,4
8aa3a1d82cd8e2fc781c5e8eee7fc5a6,"[401197, 404414, 407308, 409785, 409786]",Freeway,4
8b0e29ee9f0271d6a4c3fcd96eab1592,"[403319, 404628]",Freeway,4
8b2089c944ff420a81830d9444a15091,"[400486, 403007]",Freeway,6
8b544ae86a0764ae6c9d6aae186dc775,"[410802, 410803, 410804]",Freeway,4
8b8bc1cd59d96246a5be52d450cb2cb5,[401714],Freeway,4
8b9b7126e275016f21c418685c3dba2c,"[402012, 411390, 411391]",Freeway,4
8bb93526f63893891f62662b3e2841c7,[404384],Freeway,4
8bcdc52bfb2ebf927544b50d496159fa,"[401357, 404541]",Freeway,5
8bed9b5fce914e0324ab29ea29d25ae7,[400625],Freeway,5
8bfb3ec6152f866c6a744f7d52644dce,[402574],Freeway,4
8c746553fe117d506ec8a1fa99af2ab0,"[400818, 402103, 403180]",Freeway,5
8cb82c65915dfcaa72fe52cba554e0af,[402795],Freeway,5
8cdb10f13bcf221a916d28fe1d565bc3,"[402457, 403223]",Freeway,5
8d16ee175300e55dd81caab8dbc82513,[402743],Freeway,2
8d2a58b477add8ba4fcaeb3ca8debb92,"[409711, 409719, 409724]",Freeway,3
8d756cd5642800b8d4741ce7903862e4,[400950],Freeway,4
8e0bdeab101df8ca87c4c514c38505c0,[402358],Freeway,4
8e6e383d06999b4ed63fd9ebf4e6e345,"[401475, 402999, 403000, 400321, 408141]",Freeway,5
8e8d1e5546d365ebfa4862df6114c191,"[401655, 405426, 405428]",Freeway,5
8e9eae8c44a534cc0c55d72602f06a58,"[404675, 407148, 407149, 407163, 409064]",Freeway,3
8ee7f85c72451c30fd2095647cd716fd,"[400981, 408267]",Freeway,4
8f0cd2b6c0736f4989ddddaff9d6dd3e,"[407992, 407993, 407994]",Freeway,4
8f273187db7f659f00d83472d5bf289f,[404612],Freeway,4
8f319dbb65225f611de6de57e1e96ade,"[400643, 402903, 402904]",Freeway,4
8f50833cc8d5ca21a3fd967f1a645140,[404728],Freeway,4
8f909ddaae29e015cf784f73f7020e65,"[408177, 408190]",Freeway,0
8fe0741e023abb5a8f527e42b124e51e,"[401653, 401872, 412789]",Freeway,5
8fe1f924dfdb02123fedc98e18bae1bd,"[400100, 402855]",Freeway,3
901498e08ef911340361bc20dabbae61,"[402649, 406553]",Freeway,2
9086c119f22283579ba4d24afe0c5a3b,[400411],Freeway,4
9087de2556e8767be7650093dfff410d,"[400911, 402884]",Freeway,4
908a2021f2c9a9698b71e94b027671af,[401208],Freeway,2
90c443c959466537d061329dcdc55da4,[404664],Freeway,4
90dbf61df922aef83b29ad83bf11a82f,"[400748, 401121]",Freeway,6
9122ea88b3ec72593c1da39a57da24dc,[401820],Freeway,2
914993e3d7c0b5d15cf799f973a989fa,"[407429, 401662, 410086, 410087]",Freeway,4
91572cd2a28779c17e64190b8496c477,"[403300, 403350, 403352, 401596]",Freeway,3
9173759066d7e17b2cd8af2794a11b5e,[404253],Freeway,4
92000c9c590dd5f1efcd3d775660f516,"[405846, 406297]",Freeway,0
920a9f7edf1b7a04c48d40fafb1a3ce8,[402364],Freeway,4
9228c72ab8eaf319fcb79c525aebe2ca,"[401892, 401893]",Freeway,6
924767c22b9bc79076c8cf5930f731a8,[401810],Freeway,5
924f4ed02ba8e19fbdd03ed837173865,"[409479, 409483]",Freeway,2
92506facf2da48147c8df33a6914802f,"[403088, 405924]",Freeway,4
92ad03d1593d34271e3e5811acb9929a,[402567],Freeway,4
92bdc19b2f34702991e86f0a1d4772a7,[410505],Freeway,3
93452529976f208c5a28a3e56bb53a2a,[401851],Freeway,6
935a520205deb020919d2739907edac6,[404562],Freeway,4
935aedd4c5de8c1d2dbdad6288b7b9bb,"[400137, 402967, 402968]",Freeway,4
938c68a310a82732237c1a7bb9940812,"[401854, 404276, 404277, 406604]",Freeway,4
93a3f44173959f51c9a5c5f7b3f4db5a,[400218],Freeway,4
93fec1ad87da4a6194773aede1a25f7a,"[404561, 404563, 404566]",Freeway,4
9406365eaa4245a930fc964db6b4a271,"[400413, 400617]",Freeway,4
94235d1e10256f0778c9bd87714c1067,[401786],Freeway,5
9471db396c9a893a6577bf37dded3c0d,"[406888, 406890]",Freeway,1
9481f79e269720b0db0b493966faeb4f,"[400164, 400204, 400769, 400841]",Freeway,3
94da4feee32d592c7d96158c720a4afc,[401388],Freeway,4
94e52a6b3a080a7a8e0c0ddea41417a8,"[400528, 407347, 407374]",Freeway,3
94e6bd6543c13b22bb4c800af97b31c9,"[401144, 408589, 408590]",Freeway,3
95259faa891c908744288e432e62f67f,"[404383, 407990, 407991]",Freeway,4
952f7681632ad7488dd059484601ba29,"[400709, 413045]",Freeway,3
954b252f9806229bea85cf67355e5b28,[401724],Freeway,4
95613e1df4498a10ce064b979153a7e2,"[400662, 402956, 402957]",Freeway,4
957596343d498d1f28856fde7940df67,[410679],Freeway,0
959d67f15ff9257737554d5fdf846f1f,[400145],Freeway,3
959e8be4941f0ad5be9a31a9eb4d4c07,[403454],Freeway,0
95da7a06617d2ae302a5adb4d7113ce7,[401642],Freeway,4
96290e0433c72e15546102b3804793f3,"[400044, 403079, 403077]",Freeway,2
966d28a5b83aa4f098542c36ff2d8fa3,"[402122, 408272, 408273]",Freeway,4
966fa16fd6470e50ee003add456a13ca,"[402412, 402413, 402545, 403214]",Freeway,4
96ed2038c10bf4c8fe54c67c8da3101f,"[400657, 403174]",Freeway,6
96f237808f63a496546f24317aa74a92,"[400730, 400263]",Freeway,5
971ca20c3cc31483966b1fc4434a7ce1,"[403318, 404602]",Freeway,4
972a90b16856add368756c45e95529f6,[407862],Freeway,0
972d037c8b69384f8853f1d44fe5a0d1,[401018],Freeway,4
97310d5cf93812ad10436f73ba94dda0,[400494],Freeway,5
974bc331bc90d0c816cb5962f9cae718,"[400421, 400439, 403259]",Freeway,5
9789f91da32bfd56df7493c95d68859f,[404646],Freeway,4
97aa1166cc88781b266a927ed42316b4,"[400325, 400591, 413785]",Freeway,4
97c4bee7f937337363442dc13d5b689d,[401890],Freeway,5
98355a89bb6ce3dd2d15833f0c68e595,"[402249, 402247]",Freeway,3
983a9a58527835db763c3c9d2ce025e0,"[400214, 405141]",Freeway,4
98cd3e70b79f17ba0cec5feef1bcb1b9,"[401274, 407293]",Freeway,4
98ce27d88a814857efa19424f167c374,"[400382, 402600]",Freeway,4
98f44650ef75963701b84e4e09b1a94a,[404613],Freeway,4
98f4aa1b227ab7f4b27dfb2be22b9aed,"[401081, 401084]",Freeway,5
992bd6db93e406f66531b96063a89987,"[400078, 401542]",Freeway,6
99562493587e28e7b04ec8264f00f665,"[400612, 407863]",Freeway,5
996e8ebca48e2afdd4eb916b3f1506b3,"[407197, 407198, 407202, 407203, 409073]",Freeway,4
99888aa265ca1bac0839eacd4d400553,"[402106, 401691, 409204, 409203]",Freeway,3
99bbe1649d5d3981c687181182aede23,[402737],Freeway,2
9a035e0ca2b93de40510f53e0eccf2a4,"[400060, 407882]",Freeway,5
9a03c4f12bb1e4d962c6e9a10f39e5de,"[413043, 413044]",Freeway,0
9a16d66508663784e371de821916390e,"[410772, 410773]",Freeway,5
9a1823c86f8cf502742c8f79396d21e4,"[401523, 406032, 400766, 406033, 406311]",Freeway,4
9a83dfe7fbaf4a38ad479970620c9020,"[400180, 400529, 400990]",Freeway,5
9a92fcd5ad76f0fd3e20e8a638d9b49e,[400869],Freeway,3
9ad160806dda668ce34382621b4c1215,"[410774, 413094]",Freeway,4
9af39c21b96f538c4fd25464a5b73f68,"[405696, 405698]",Freeway,3
9b07cce76f57f628acc0451fe12ad27f,[402595],Freeway,4
9b1b365ed7085e303b9078134b37f8e0,"[405274, 406642]",Freeway,4
9b89a5f78a4058d7c24bc96a351c5e60,"[401503, 407745, 407746, 407750]",Freeway,7
9bea6abfd22614c590521ea1c6e7b17d,[402367],Freeway,4
9bf597d445e0905067aba86f6314d837,"[400668, 402933, 402934]",Freeway,4
9bfaa3fd0dd6ee8d481e4a9cb1008def,"[402774, 402780]",Freeway,2
9c05c021529ccb5c7d93f187b08c9a23,"[401911, 401912]",Freeway,3
9cd5a42d8730dcfb9c686894d8517c69,[402270],Freeway,4
9ce6e9926b1f0ad0bcbd4d2bcfbfe538,"[404442, 404449, 404448]",Freeway,1
9d42092009bb69cb754043a9b2bfb6ff,[402240],Freeway,3
9d6d010119016398183de27d424a6437,[404461],Freeway,2
9d708f8b7f65a28d266a81413488bdb2,"[410752, 410753, 410767]",Freeway,4
9df016b1895c68aab9e27fea53e8d665,"[400296, 400873]",Freeway,3
9e4f1b5af1301ec7609b68e14284110d,"[401913, 411577]",Freeway,4
9e76807ca0d3e911bef792d151a47c0b,[409614],Freeway,3
9ee8bdf8bfa4477f03731c433a709d3f,"[401994, 401995, 400246]",Freeway,4
9efa7a3e1a3b3cd3309d5b55718a7963,"[402095, 408172]",Freeway,2
9f2aa115f5eb181f4162e713089d2891,"[402069, 408154]",Freeway,5
9f3ae340c8bb39dbdcc8f249d43bb01f,"[400492, 403094, 403095, 403096]",Freeway,4
9f3d2933a5498119e79035a2045c29cf,"[408193, 408194]",Freeway,0
9ff710a747582f771cefca96a09745fd,"[406334, 401608]",Freeway,3
a00d5a3c6be6c9670b1d7159ffc899e8,"[400691, 405602]",Freeway,5
a06470d37b6cc8fb0920f43847d7ee24,[400832],Freeway,3
a0b3569c8106cd53d755f37ea59fc350,[400756],Freeway,3
a0ec1e78aa9fb9d98fef8c0aea1c2426,"[410371, 410372, 410373]",Freeway,0
a14a03f284dd7761e4c446461434e368,[404701],Freeway,3
a14cf968a1118c247ab4df10532c72cf,"[405450, 405451]",Freeway,3
a15d726752bf3d0103c160984aab706b,[400894],Freeway,3
a174bcc09c501c9990b9217aa2dce4bc,"[400393, 407486]",Freeway,4
a175cd5ce61d46642eaee69171c8b4f4,"[400628, 401052, 407289, 407294, 409582, 409584]",Freeway,4
a19ff44c521c30b7f5c288f7c24756e3,[402846],Freeway,0
a1cac3829d0fd6600c759f6e895c9300,[409931],Freeway,3
a1cc053648a178315ac421bbe1a01cf6,"[401583, 403246, 403250]",Freeway,3
a22a8826c443502968f7db8ad02b6590,[401728],Freeway,2
a22de57f56330cdf97aaad9a36328630,"[401513, 407259]",Freeway,6
a23e3fab641c888e6b97f648e9edd669,"[400334, 410682, 410683]",Freeway,5
a2b8162d278faf5504be0ea4095b40e1,[400698],Freeway,4
a2d8e5022a27f2e02165526b2f0880c4,[401006],Freeway,4
a2dcb0a0b977c1b1f4c8d1e63b5de7c1,"[401152, 401155]",Freeway,4
a2e2eff8b9cc82c060e4cf5b7954433c,"[410782, 410783]",Freeway,5
a3376c6e23cd4dacfeabca3c49ff7ca6,[400454],Freeway,4
a3c0161c9bf01a79d5ae827f2e288ed2,"[400578, 408278, 408279]",Freeway,4
a40b3f7d91bf0d1b4ef6592745f170d6,"[402664, 409712]",Freeway,3
a424b15c38541f28294bda067afdecb3,"[407351, 407352, 407353]",Freeway,3
a45678e591156fffc2ce5a2ec49d9ef5,"[403904, 403905]",Freeway,4
a4d3c3e41fc3a1825e5058f51f54cdf5,"[401658, 410083]",Freeway,4
a4fbd2b7f6ade92cd482ad4b0d9aebfa,[404652],Freeway,4
a501f049ff9b2a64b6c5a5cd27c0ca71,[407997],Freeway,4
a511b5bf2e635fba04c8dd9ca9412e13,"[402001, 410820, 410828]",Freeway,4
a51364d8fd17b89c830badbb332224ef,"[408178, 408179, 408180, 408181, 408182, 408183]",Freeway,3
a5663e9f63236e468413cf5f9d15290e,"[402246, 402250, 402248]",Freeway,3
a58a4553e809acc91bd19248f346a14b,"[400040, 408664]",Freeway,3
a60657ed3f0534930405c1aaa0f7bc21,[404390],Freeway,3
a632381e90b74cb46d7558e965cac35f,[403149],Freeway,0
a67ea0fcd7f9c795fcedccdcefe44484,"[403315, 403317]",Freeway,5
a6a0a7235d0680810f33098cd4a14450,[400442],Freeway,5
a6c0459ea9e299d51d113325bf419eee,"[402344, 410158]",Freeway,4
a72eef4873955fd29784f31763779108,[401790],Freeway,5
a731d41d20a88fe3279d4416d8e6fc44,"[405832, 405833, 405831]",Freeway,0
a73ab2696f284cd921845fe842b222b2,[400059],Freeway,3
a75a389b2735fddd1486c46aab328961,[402797],Freeway,4
a76e5d7afe487513999d25dd5f29c474,"[400006, 401716]",Freeway,4
a7aa1f9c26a38e0797d508e12da7d62d,"[400312, 400666]",Freeway,6
a876c8abae2afd0c2e7f8c22d7079169,"[407325, 407326, 407327]",Freeway,3
a968ab2d8500f6991ec73db79fa5c077,"[400450, 407462]",Freeway,4
a9934caa2c51f211b44c55b5a2ce1ef3,[402594],Freeway,4
a9b3c87f1d2fd574f9abd128969861bd,"[400634, 400681, 402991, 402993, 402994, 402992]",Freeway,4
a9e971dd8f09cf947966d79487ac672e,"[401951, 414053, 414054, 414055]",Freeway,2
aa1dd8480347f3febda6863a80c51a7b,"[401282, 401393, 401401, 414248]",Freeway,3
aad4c2ed80c5ecbbe145bf4070591772,"[406718, 406719, 406720]",Freeway,4
aadc8d27204b84278760b55e967150c7,"[401524, 407291]",Freeway,5
aaf19d3510dd431ff15ef13a5c3aec28,[400842],Freeway,2
aaf3245669eac70029c12c9501b5b2b0,"[404305, 413983]",Freeway,3
aaf42f40fdd693c1f13a4ca76a0e14b6,[401210],Freeway,3
ab00daa54da80045705ade36bd115237,[401830],Freeway,4
ab478371c9bd1c20141f949a121f7c24,"[400249, 402951, 402952]",Freeway,4
ab5b084375d0ab4d529165545937a3d7,"[401841, 403162, 403163]",Freeway,3
abc4d00d20a8eafae03a6f94ac8ab6fc,[402647],Freeway,2
abd1b676ec18a565e13504f7cc15429a,[402268],Freeway,3
ac2f13abe5b3d2ea101ab58459d957aa,"[401874, 405673]",Freeway,5
ac4539c8f1f10597ccff21b921cc11f9,"[401668, 410144, 410155]",Freeway,3
ac7e666abdf59d9ff65d39539e23d6bc,[401750],Freeway,4
acea9873851820bb7545da6516fa1674,"[401879, 408006, 408007, 408008, 408009]",Freeway,5
ad0b1d9c593e6e67b86d6579e5e58515,[402071],Freeway,2
ad9b3fd2e7175b196802c6fd8ed2e0a6,[404413],Freeway,4
ada0a98282c176e91a8885a75072562c,"[403244, 407162, 409065]",Freeway,3
ae5ea28d4d82d26ccb2d5a2bb46ca485,"[400045, 408437]",Freeway,4
af771e96f216b31e69c92d3de7dd38f0,"[401831, 402382, 405888, 405889]",Freeway,4
af91fdf413cb1fcc6aa080e7d8c7eea4,"[401670, 402343]",Freeway,4
afa405d8360cd781226a5414b7e58e24,"[403335, 403336, 403337, 403338]",Freeway,4
afc5e00ace8c4156c2eb7198be2346c7,"[401464, 403185, 403186]",Freeway,4
afc7883b7d3617698cd7e39af1f6d0fc,[400962],Freeway,4
afd6146b0f10a8bc009a935a2a6c293b,[401859],Freeway,5
b015cb3681955bd1a8520139b08ee1ee,"[402834, 414046, 414305]",Freeway,3
b04380468eb7b2f85af27e2d5ca931e0,[404620],Freeway,6
b058d23f4a994aad69b797b200d6fad6,[404552],Freeway,0
b05e2aa5df740ef97ebb26fb26b5d305,[401551],Freeway,5
b07480db7d7fb76d03db82a2d244b4f3,[400942],Freeway,5
b0779b9f104b012a795799322a14826c,"[402937, 403263]",Freeway,0
b0bb12f4a40fe502acd019ed3e761888,"[400237, 410113]",Freeway,4
b11de6291c9abf57ed7c903d4bb00881,"[400507, 400185]",Freeway,3
b124e3c67a04d535d975dff2fb5692f4,"[408142, 408140]",Freeway,5
b1330b0a11378be1d205662a17f19e84,"[401797, 402863, 401798, 402866]",Freeway,2
b14b6e8f67f71c22eb9f2c98dc080fef,"[407337, 407340, 407338]",Freeway,3
b14e022326a513ae2f62915570734dcf,[404599],Freeway,4
b1535f160632461e3236f2e1c8465c67,[400986],Freeway,5
b1a8b622db1976616f9fe618297aef63,[400560],Freeway,4
b1ca247b60a24e4678b3cb20b9f09825,[405569],Freeway,0
b1ddeb3f75fb161799cd0c413dd0dabc,"[400674, 402976]",Freeway,4
b2085e5ee374fd106e85fc86237e8166,[401795],Freeway,5
b24d07ef4135923fbbb910f2e3895b03,"[405877, 403262, 405876, 405878, 405879]",Freeway,4
b2caee6991b6de6eafeda77d563f2097,[402133],Freeway,3
b2fcff7270de312e336f63ca591e8b73,"[405368, 405369, 405385, 405386]",Freeway,4
b30a3a29571fc14d3d5e0938a664f8e7,"[409998, 409999, 410000, 410002]",Freeway,4
b366bebe886087f17d5e43a5d83edb4d,"[401221, 401228, 405754, 407242]",Freeway,4
b397c1130568a5c9e515c0f37c7feacd,"[400324, 404354, 404355]",Freeway,4
b3e43fc1c38a7995bc0c4fac4c4ae676,"[400488, 402989, 402986]",Freeway,5
b3f0c929007a64a23689020fb619e8b7,"[401457, 401606]",Freeway,2
b3f9d265c8b4912f522a8ef082236ff2,[401840],Freeway,5
b40e1612f27fa007b3741e9f9544c85b,[402455],Freeway,4
b43f15c938a604413989975aedb3dae7,[402566],Freeway,4
b45936cc1a7339732450074ae6096e92,"[400027, 401195, 401575, 407245, 407246]",Freeway,4
b495c54187936a4e19913485af3fa4af,[400970],Freeway,3
b4e09eb18c43aee9f5d9ce4aea9914ea,"[400153, 403229]",Freeway,7
b545f1e02a4fcde05cbd77139b2d23c4,"[402794, 413980, 413981, 413982]",Freeway,4
b5478787efcb588946ca14a6945e0d2f,"[401484, 403120, 403125]",Freeway,4
b56ead840e04df3eb9318f74d882b1b0,"[400993, 401476]",Freeway,3
b577eaa4f27ab8cd32cca7b39470e606,[404436],Freeway,3
b57d32ccd5c7dd6e8587ec9c631a9f19,"[402556, 402558]",Freeway,4
b582581751686d360ee3f0c98aa52a64,"[409866, 409867]",Freeway,0
b5a51e65db317002ccfbadfcbf2cfe4a,"[400951, 408905, 408906]",Freeway,4
b5b5ee1bf4dc5bc880abe46d4f2a2617,"[402089, 402090, 402092]",Freeway,2
b5ba167699770595f62a4ba037fd6718,[407017],Freeway,4
b5c33813f1d98789d9bf88ca7e20326a,"[400838, 407255]",Freeway,5
b5e400fd2aef3304af529fd427e01f84,[401555],Freeway,3
b5f9b226e96aca7e3ef673eb02f76b85,[400193],Freeway,4
b6021092844cb47aa0b67ddc55d26099,"[410805, 410806, 410807]",Freeway,4
b62ebdb6585505e9f704792e36e334da,[401273],Freeway,3
b63483032cbb110496be48018a382e32,"[402788, 402803, 408757]",Freeway,5
b638c32df10b558df568f0ec0b5c5aa9,"[400109, 402878, 402879]",Freeway,4
b642f8a14b8bd8b50ba7ffb71faae8e3,"[401421, 403161]",Freeway,2
b69314366cb477a5f614a2ca9013ad12,[400345],Freeway,5
b6b6ec3500674f8c4e27f3167f59bc4a,"[400359, 412038]",Freeway,3
b6da8579b42929bbd8ba2185b331e40e,"[400743, 402911, 402912]",Freeway,4
b734b5de97854d016e91f5a92b682287,[401837],Freeway,4
b73754470d2a954d334b33e4decfa7fa,[413147],Freeway,0
b7548be440f22bf86030e54bd82584a7,[404702],Freeway,3
b755acc99a2226c67e165ba48a92fbe5,"[400138, 413825]",Freeway,4
b79653fbeb29c4a2e2d5bcee668935e7,[404642],Freeway,4
b81c50bb858214c2f212a33f7551d6db,[410084],Freeway,6
b867cb9ebea52386be58e91184723742,[402265],Freeway,3
b884a990917d6d09cb42cf2241b25fea,"[400001, 408404]",Freeway,5
b8fd8fdab6f79bcd764f2f2b45a0e659,[401478],Freeway,6
b903cd56f8adfba3dd580940531dcee5,[402573],Freeway,4
b91c27297d4bb75388a8f631a65bbcc3,[402137],Freeway,3
b93feab1b71b30d3db53678d2d31b427,[402241],Freeway,3
b958a1373a6c1ce3a73a6452ad1ddb96,"[400260, 401472, 405838, 405839, 405840]",Freeway,4
b9beef81fe92eace5090afc1bbdc5e7e,[401816],Freeway,2
b9eb6462b3fc4955d30975f63eb1794b,"[410817, 410818, 410819]",Freeway,4
ba195b5ea3bb03322ff71cfcd8efd95b,[400380],Freeway,2
ba2515bee7e81c7c0505884f3e3cd55b,"[400729, 404430, 404443, 404438, 404439]",Freeway,1
ba2ac20bfb68651615b87f18cf4996e9,[402363],Freeway,4
ba2dc34ea5b7887a337a1e364cf62cec,"[409935, 409936, 409937]",Freeway,3
ba3ee52318473e9b060af4b4eb85cd8c,[404366],Freeway,2
ba6d8e7b3ccc7099c4372405ccbddc53,[409872],Freeway,3
bafa87b24b37d066d1059e86cd947f4e,"[400209, 404445]",Freeway,4
bb11c6c50e6795ad897edd050ec3380f,"[410547, 410548, 410549, 410553, 410554]",Freeway,3
bb17d7ec990e235f2038d73d1bedb2b5,[401825],Freeway,4
bb37f3451537eb6911e0ba347469a879,[400417],Freeway,4
bb62606be53ee609901de5440b837020,"[407354, 407370, 407371]",Freeway,3
bbb2b890bedb6c90c9ee1003bfd7bfe8,"[401298, 409635]",Freeway,3
bbb39a745f0f97b88d92953f453091fc,"[400270, 405271]",Freeway,4
bbe1d3384aa1088dbe0d891c8a76e4b4,[400823],Freeway,4
bc0833ec8395813474552bd5b50bb50d,"[401925, 403189]",Freeway,4
bc2a38201520b4a7f1161430478ce043,[406289],Freeway,2
bc51d32907cc28471d9ff2fb31bb4bde,[400690],Freeway,3
bc81e29140bb5d92b5257d7131a85393,[400768],Freeway,5
bc8361c6be7ec4c8c489cf779815a124,"[402033, 402217]",Freeway,4
bc89eb5344f8773b4f85b99a1c9da58e,"[407172, 407173, 407166]",Freeway,3
bcb662e7e8dfccb003dbb7596ace2f8d,"[400485, 400822]",Freeway,3
bcd1613106f9c7b3440f05840afd4225,[400774],Freeway,5
bce1468d62652d93b1109ec79d9d5eca,"[400425, 408276, 411559]",Freeway,4
bcf67cadf176170183fa33bac81269f2,"[406302, 406303, 406304]",Freeway,2
bd0aae8577aeb056e3bab29929661b44,[405279],Freeway,2
bd1af72bcec679ea5743bcd8c2d44108,"[400446, 403071]",Freeway,4
bd5eda9935935684b3d0a9d13acb230f,[402411],Freeway,4
be3e1d5c95e4689f3d0f0a3b0208b4e7,"[402799, 413988]",Freeway,3
be514ec23070ac87431cc099b50f3337,[407627],Freeway,1
bea7dba8a4a871b7caf1c566bff66906,"[404712, 407184, 407185]",Freeway,4
beb13e6c284df8dd4e5d93d3b5af058e,"[400660, 401269, 407261, 407268]",Freeway,4
befcc7eb78092a0be18f8d197824a2e2,[410824],Freeway,4
bf05ee9a49ff6346c59eb114f02c1d3f,"[401926, 402922, 402921]",Freeway,4
bf39e14aed29a2d0277570f83acd46ff,"[401435, 401657, 401671]",Freeway,3
bf66e350cef1e52fe549ec525107f1e2,"[402399, 402433]",Freeway,4
bf6df39d5a23a8f634be172042031dcf,"[400154, 402842, 402843]",Freeway,2
bf9325e9a6b03c57b4c181bebaeffbe8,[404656],Freeway,4
bfceebfac09ddf76a02c5f63cfe136cf,[408464],Freeway,4
c01d806967035a6c3d689dbdab351b22,[401602],Freeway,3
c059cfe07172e5273baeead59fb18932,[400207],Freeway,4
c093d6f5d000df4d528bbe5b29a66ee1,[404685],Freeway,3
c0be0b00123ea495fbda9d2e73f60b22,"[400860, 400441, 403258]",Freeway,5
c0eb2492b7cff8cb67781b46fdaca022,[401405],Freeway,2
c11c689e57c727fa454e919dc1e85f2b,[404630],Freeway,5
c12f3429128c6bf4d9b25ab5d706f1cb,"[409683, 409684]",Freeway,3
c18abffbab70283e8613688e276a29e3,"[401534, 402917, 402919]",Freeway,4
c1d491b1841aec4d5d7e10b933817498,"[402341, 402337, 410096, 410097, 410098]",Freeway,4
c232f88f51140093ab42fe5358550190,"[401167, 403456, 405701]",Freeway,5
c3c85aae82fe64fe570407102ba15976,[401604],Freeway,3
c3d776f689a58245282db249d6c5b31a,"[402062, 409569]",Freeway,4
c42ab648ea7d884852e91bbbc5957f37,[414249],Freeway,4
c495496714b05b32c8193962bf29a014,[402755],Freeway,2
c50f51079662b3b7e540777531e13e59,"[401215, 407310, 404405, 411126, 411149]",Freeway,4
c51594fc63509f2d5f281bd6cb1dd7e6,"[400278, 402852, 402851]",Freeway,3
c51c846aebbabc61ba146ead947c5f68,[404375],Freeway,2
c53172138488b61cd039f26ef91c2e2a,[401888],Freeway,5
c59970d2ad2f3d54ae6d2476241f787d,"[407331, 407346]",Freeway,4
c5a695a6f0e2091068be9a354c3282ca,[400688],Freeway,4
c5dfa8169203ae61a0de02526b799f01,"[400767, 401328, 403141, 403167]",Freeway,4
c616c7af9b746b5d575205fb90826b10,[401629],Freeway,5
c653ece75a4f073266624b81feaaa7cc,[402583],Freeway,4
c659aa218860318cbeaf80b605533ebd,"[400670, 403003]",Freeway,5
c6b33427d4612ee165e6b6ce681c1113,"[400048, 401687]",Freeway,4
c6d2ddfe1eff82490a6ac55d7127e01f,"[408907, 408908, 408909, 408910]",Freeway,3
c6d8e36fd51cc408065ace44ecc00525,"[400448, 400809]",Freeway,3
c74ffa92f95f2ece533f7666cf63a80c,[402056],Freeway,3
c750e8f86f626cb8d9f613ff539281e7,[402907],Freeway,0
