shstReferenceId,A_node,B_node,lanes_am,lanes_md,lanes_pm,name,min_lanes,max_lanes,osm_sfcta_names_dist
fcc31f7fd2f1f4fd0a88294bb52741a4,25684,25691,2,2,2,DOLORES,2,2,0
fcc72f4a00a1535396834424d9d25d7d,26643,26810,2,2,2,DIVISADERO,2,2,0
fccbb5a0eefa8fecd049c470ba212ed6,26608,30063,3,3,3,BUSH,3,3,0
fcce283c7f13bbed228e2da00486c11e,22099,22104,1,1,1,SENECA,1,1,0
fcd0c6beba6d57438dbe19aaecac444c,27594,27586,1,1,1,5TH,1,1,0
fcd18b31a275b00dd75b9f35db5c2535,23854,23855,1,1,1,TOWNSEND,1,1,0
fcd1ba55f6010e4510ce2c1730e71cd2,23141,22940,1,1,1,WEST PORTAL,1,1,0
fcd2c31a5a8a3b96d1eceb5b53cd3c78,27735,27729,3,3,3,SUNSET,3,3,0
fcd7efd2648cda9efeeab3669a739e2e,27366,27372,3,3,3,19TH,3,3,0
fcdd4a60568e05b334e165aa69f25a90,50511,26909,1,1,1,BLAKE,1,1,100
fce16d56b31299d1882bed04ff599def,51278,51238,1,1,1,LINCOLN,1,1,0
fcea06b141236aa9d88912012560e3cb,52186,52189,2,2,2,PHELAN,2,2,10
fcf4f68b6d9bbf157e9cc2a8317e256a,27902,27913,2,2,2,POINT LOBOS,2,2,11
fcf77496ec792110e4b58d22a97157a3,27722,27721,2,2,2,LINCOLN,2,2,0
fcfdd3c38f75424bc3ef152fdabfce02,28083,21091,1,1,1,NA,1,1,100
fcfe2765c1d9533e872c2debc2fe3f99,27150,27154,1,1,1,IRVING,1,1,0
fcfe7fb9ccfb2a501508371278e76e0d,20404,20402,1,1,1,SAWYER,1,1,0
fd03378b200f17224932e7b23368a06e,23452,23455,1,1,1,WAWONA,1,1,0
fd066c1aa09ab4bd7ef147a02f1ab03c,26759,26758,2,2,2,MARINA,2,2,0
fd096ce6cc0423384ec971aca3778151,26391,26383,1,1,1,GOLDEN GATE,1,1,0
fd0b477fb31f922d6c56ca90ce622cbd,23539,23540,1,1,1,MINNESOTA,1,1,0
fd12b0131d4cf78616f9b1e7e46545b7,27166,27167,1,1,1,KIRKHAM,1,1,0
fd1728164ccde749b0f588dc51e885ad,27354,27363,1,1,1,KIRKHAM,1,1,0
fd1de80f7787af280a7cac6f3e04e5aa,26522,26505,2,2,2,POST,2,2,0
fd237c53589cf33d1c48c1d2c4add5d4,30731,24666,3,2,3,1ST,2,3,0
fd249322ea37df257d6e5b75407a3601,24715,24714,1,1,1,BALANCE,1,1,6
fd27c14cc00ae542cab223656c936423,26168,33579,1,1,1,NA,1,1,100
fd2c837583557591f8c67d10a5f967f2,21348,21347,1,1,1,VALLEY,1,1,0
fd303fd79145c9f2592150a9f41023ce,24498,24505,2,2,2,FOLSOM,2,2,0
fd33232ae5202b9d8771362883a58b55,27105,27103,1,1,1,8TH,1,1,0
fd373bf8fa44fafe31520f7fc3b0c053,22667,22666,1,1,1,URBANO,1,1,0
fd3cea919ff72720d5342304d4c4e22b,21571,21566,1,1,1,CAYUGA,1,1,100
fd4099dac67cbdf0f9fac56a91d272ed,51361,51367,1,1,1,KOBBE,1,1,0
fd4190b3e9b9022334c33e68538d0597,24028,23996,1,1,1,ALABAMA,1,1,0
fd419b01e73e1ac95f8c5aae20aa4f92,22070,22068,1,1,1,OCEAN,1,1,0
fd41c4eb67f04dd3e2c8792ad1a6c8d3,22285,22289,1,1,1,MALTA,1,1,0
fd46416d856a3335ba31b76d4c0b3074,33107,20725,2,2,2,EVANS,2,2,0
fd488c0afa2f01696e3b29ac2fd80fbc,22729,22730,1,1,1,HOLLOWAY,1,1,0
fd48979226b5544ca9ea648687bc3ecb,27951,27941,1,1,1,48TH,1,1,0
fd498169148b411cc5d0b713bb732acb,26430,26429,1,1,1,SHRADER,1,1,0
fd49f68e9a2fdd633e8ccb8f47388764,20747,20742,1,1,1,REVERE,1,1,5
fd4b643900c2a061712cf8008abf3a6b,27801,27946,1,1,1,JUDAH,1,1,0
fd4b682889286a598b9c53b42f2c6288,51278,51307,1,1,1,MONTGOMERY,1,1,0
fd5e25bb18096f0e0a5c262e13267935,20181,20177,2,2,2,EVANS,2,2,0
fd5e48d96889f3b38f7c2fbc7f4e58c1,26923,26942,1,1,1,JACKSON,1,1,0
fd69f60dcf99dcf239b24acec1ab700b,22444,22448,2,2,2,WOODSIDE,2,2,0
fd6aad9e61454eba34c1313495e08ec8,22629,22628,2,2,2,OCEAN,2,2,0
fd6d6106e5174049fe0cb83d6a3065a1,50087,24201,3,3,3,I-80 W OFF-RAMP,3,3,100
fd7103a64b0d70d0316b50f088d50956,27530,27533,2,2,2,BALBOA,2,2,0
fd7213d4877e4c73bef20c83b8b75fa8,23531,20250,1,1,1,MARIN,1,1,0
fd75bc00393c3e7ee39ac4e1943f52ac,24055,24053,1,1,1,TREAT,1,1,7
fd8144ac03a6b2fffd8bd2eba0259e68,24110,25607,1,1,1,23RD,1,1,0
fd82e83e15ad13c776a97aab30d20b77,51670,33649,1,1,1,SHAFTER,1,1,100
fd8ac63ccb310ddb35bf511b1a9c479c,22585,22587,2,2,2,OCEAN,2,2,0
fd918a5a887f947a96ab56d7c7fe7633,25847,25848,1,1,1,ELGIN PARK,1,1,9
fd976400e1e63fa9921658fa1bf59f46,26519,26525,1,1,1,LAGUNA,1,1,0
fd9c9f45745a2366fab6c5c7c6a88364,25630,25631,1,1,1,22ND,1,1,0
fd9d6872deaf345a70680968bf5662c1,26990,26991,1,1,1,SCOTT,1,1,0
fda606d3502945dccfb531f873114e6d,27820,32849,1,1,1,JOHN F KENNEDY,1,1,0
fda8e5c99e15baae784b237fef9324d3,20821,20827,1,1,1,COSTA,1,1,0
fdaeabdbfe7e53f995933a8ceb687eee,21628,21631,1,1,1,MOSCOW,1,1,0
fdb1012a03d947927a534d42f0807122,33717,52830,1,1,1,20TH,1,1,0
fdb180ec12039e469178eda658641420,23366,23367,3,3,3,SUNSET,3,3,0
fdb3e0ac4ad9cd41f2b709245ec35c17,27544,27542,1,1,1,24TH,1,1,0
fdb57720d07b883074c679756ff7acaf,25810,25809,1,1,1,NOE,1,1,0
fdb9bcea4d390d5aad0aefa0425bc427,51348,51335,1,1,1,UNNAMED,1,1,6
fdbb7d510c41e2d12e3d89f2b66ac7f0,20577,20572,1,1,1,GIRARD,1,1,0
fdbf3fd86b239004087654e16111f64b,51886,51887,1,1,1,MANSEAU,1,1,100
fdc05a2a4517c5c385939537b125beb5,25825,33565,1,1,1,FLINT,1,1,100
fdc4db271a7ba87f42b418d9de5da8e0,25418,25417,1,1,1,MASON,1,1,0
fdca4ffb63e5fb54b6c841a6d7d56084,24841,24850,1,1,1,MONTGOMERY,1,1,0
fdcabd79e66f5a3e1b49d995359184f7,23992,23961,1,1,1,FLORIDA,1,1,0
fdcca9a655af2013b5c04ccc92da6d8d,23448,23451,1,1,1,VICENTE,1,1,0
fdd1c08b66de8055425353a4293d7da4,32842,27967,1,1,1,JOHN F KENNEDY,1,1,0
fdd1c77d975831fe4aba9a0c42231165,24995,25026,1,1,1,STOCKTON,1,1,0
fdd3537474ff8ad825028643b84e30e2,27819,27737,3,3,3,SUNSET,3,3,0
fdd407cec81d0929a4ed535adc441c6d,27494,27495,1,1,1,ANZA,1,1,0
fddbdd2da44a4ee67e5b5970b74a333b,24766,24784,2,2,2,COLUMBUS,2,2,0
fddd0374bbae57bf84a5cf10b693bdc7,25565,25568,1,1,1,LOMBARD,1,1,0
fddea56fd5a7e9f3f77981eed01da0d1,21161,21162,1,1,1,STONEMAN,1,1,0
fde24d009c2612509a7d8d767857cda4,23179,23182,1,1,1,TARAVAL,1,1,0
fde30378fa7e4e31ae0fb364618334f5,24378,24377,1,1,1,VALENCIA,1,1,0
fde34c39871eaeba83f391c8f08438bc,26546,26560,1,1,1,JACKSON,1,1,0
fde3a383401b04e34e5117ed6d86c88c,25757,22316,1,1,1,CLIPPER,1,1,7
fdecb22158547915e671dd259d41150a,22204,22573,1,1,1,PLYMOUTH,1,1,0
fdf5f87f338be5885674ccddc56af761,26440,26434,2,2,2,STANYAN,2,2,0
fdfbd65ddcc4fbca11c47d989e741208,26434,26433,2,2,2,STANYAN,2,2,0
fdfc9ba1099af4c324d74682fb9f0ebf,21752,22053,2,2,2,ALEMANY,2,2,0
fe01ab9872423638011de0cfabe01e80,22022,22023,1,1,1,DUNCAN,1,1,0
fe05397b3fb0f631113591ecec142df5,26776,26778,1,1,1,WEBSTER,1,1,0
fe08628e7a1d2b4e66d10fb999b2fb50,20232,20236,1,1,1,NEWHALL,1,1,0
fe094c18f93bbd687c8c13cb266ec4a6,24389,30749,1,1,1,12TH,1,1,0
fe0ad9c992f469d83f6c37e84e35531b,26060,26061,1,1,1,BRODERICK,1,1,0
fe0e5816a339e5557103230b6cc8f034,25906,24447,3,3,3,OAK,3,3,0
fe0f3606b0cddd1026e5c6c7d9dd5369,21811,21810,1,1,1,SAN JOSE,1,1,0
fe104e30c76cb8ce4f0cdaee197f84f5,25465,25469,1,1,1,LOMBARD,1,1,0
fe133a6bf09b29aa4d9e42256e835940,24182,24375,2,2,2,15TH,2,2,0
fe15a94722c95793e6ad7b9bdd62cbfe,24682,50230,1,1,1,CENTURY,1,1,100
fe15f018e495599c762af5d9d1872652,20196,33204,1,1,1,NEWCOMB,1,1,0
fe169178e4d504b87b2c9c59042e7e18,20077,20081,1,1,1,INGALLS,1,1,0
fe1bf3b7a971f47aa2e3bc897850787f,24016,24015,1,1,1,UTAH,1,1,0
fe1cac52789a517ce326ce1b18e18925,52747,24504,3,3,3,MAIN,3,3,0
fe1d20963478e98ed32635047105a9f0,53001,23574,1,1,1,ILLINOIS,1,1,0
fe1d244a103688285a0740e0a22b90ad,26806,26807,1,1,1,POST,1,1,0
fe1f66276cd25f1dbe2c9f801c86ed32,33540,33713,2,2,2,BROTHERHOOD,2,2,0
fe27d3260aaf7ba78fc11b8ff019847a,25215,25197,3,3,3,VAN NESS,3,3,0
fe292f0217e9437a0f1cd2a0b2a734d5,22893,22894,1,1,1,MAGELLAN,1,1,0
fe329a8bcd098dba2c064ca860fbd90a,25576,25597,1,1,1,LEAVENWORTH,1,1,0
fe32f51c01361e31b0dcbe206d25abae,21349,21893,1,1,1,29TH,1,1,0
fe347b27dad8f31642eeff66904908a0,26737,26743,1,1,1,BUCHANAN,1,1,0
fe3512e8469e5b4ee2835d4ce21500eb,25593,25535,1,1,1,JONES,1,1,0
fe364c0b423cbc1b07abc35ffe3b6cef,25944,25928,1,1,1,OCTAVIA,1,1,0
fe3afbd6d5e2d9c70c0f00a85ad4c6c8,23507,23502,1,1,1,46TH,1,1,0
fe3b366e66915ef44333fdf35b497641,21901,21897,2,2,2,CESAR CHAVEZ,2,2,0
fe3ed9b56ae650affb9c0ec238aaff1e,26518,26588,1,1,1,O FARRELL,1,1,1
fe3f1e2819d1f5855f87e5eeddd8306e,20737,20745,1,1,1,SILVER,1,1,0
fe4845b1fc7172acc5e513d75e6f9b43,23112,33541,2,2,2,LAKE MERCED,2,2,0
fe49c71ab8206132dc7e8005fa792d09,27501,27504,2,2,2,GEARY,2,2,0
fe4ccb57d5df85e50a04732c17af368d,22036,22038,2,2,2,DIAMOND HEIGHTS,2,2,0
fe4dfa032da3de60ea0c54d466e6891f,21110,33307,1,1,1,CARVER,1,1,12
fe4f7b3f3e8765333a4a20b08441a080,26021,26311,1,1,1,BUENA VISTA     EAST,1,1,4
fe51aea21299a9862aa7e95e45fb811d,24406,24401,0,0,0,STEVENSON,0,0,0
fe521dbfb6f9a756886309e497867db2,24478,23599,1,1,1,DELANCEY,1,1,0
fe54bab52a6e437fa1ca6c0d378080ea,26512,50322,1,1,1,ELLIS,1,1,100
fe54e06a102478351116c6c186a97db9,23037,23043,1,1,1,JUAN BAUTISTA,1,1,7
fe5518a467c6874dee33a35229b9d37d,21798,21804,1,1,1,CAYUGA,1,1,0
fe59abf94d05481c1006b0ad60049978,25727,25730,1,1,1,15TH,1,1,0
fe5cd211db9c2decce9c1bc76f96f581,25889,25895,1,1,1,FILLMORE,1,1,0
fe5cf89f71f98586fab063e2f081f5e7,24096,24106,1,1,1,23RD,1,1,0
fe6612e6e1792d691789ef8447d64f99,26336,26337,1,1,1,WALLER,1,1,0
fe673ba1a255d4645176435dbae9b99c,20207,20198,1,1,1,CASHMERE,1,1,0
fe6bc20bb8e17a9713098660f41c3ff2,23228,23227,1,1,1,24TH,1,1,0
fe6bcc5e3d4c090e5019b6ce2a847d0e,24152,33034,1,1,1,LIBERTY,1,1,7
fe73520a7e4a3336291d247c1e526620,23814,23806,2,2,2,BRANNAN,2,2,0
fe7863abd6843f0ca1438aec48ce2576,27811,27813,2,2,2,FULTON,2,2,0
fe7924445299ee54aa83fb06787418fd,27870,32842,1,1,1,MCCLAINS BEND,1,1,13
fe7bfc1385ac2d63cdf6cfc547129193,20503,20506,1,1,1,LANE,1,1,0
fe7d6bbb8286b0926eec58f90517703c,27749,27748,1,1,1,38TH,1,1,0
fe8071a8a8043b6a5caedd3c6d6009ee,25878,25881,2,2,2,MARKET,2,2,0
fe81663882d000273ac48e0ea52342ed,27493,27496,2,2,2,BALBOA,2,2,0
fe8779276a281be4a5c4797eb7d81f6f,27623,27624,1,1,1,CALIFORNIA,1,1,0
fe8929a4cfcc271b5cb97d179c508bfc,23470,23468,1,1,1,41ST,1,1,0
fe8ec4b7519c89e75af1af5c22c9a74d,23531,51631,1,1,1,ILLINOIS,1,1,100
fe8f614ce70376eb9990a4036db6c865,26347,26348,4,4,4,FELL,4,4,0
fe97f518237f5eaeb8fe4470420998ba,24521,24499,1,1,1,LANSING,1,1,6
fe9b91fe001dbd0e67c2772802249e34,27319,27315,1,1,1,17TH,1,1,0
fe9c7aee018930862d63859ab0033d09,26996,26796,1,1,1,SCOTT,1,1,0
fea07c3c604ce38700d7220e1a98973b,33695,33375,1,1,1,CIRCULAR,1,1,8
fea2b1712d4b02a00674fda0729c1a79,20039,20044,1,1,1,JERROLD,1,1,11
fea69c608e467a49a689c15118e3d03c,27267,27268,1,1,1,CABRILLO,1,1,0
feaa39db598128f55708581d09ea2427,27678,27689,1,1,1,ORTEGA,1,1,0
feab0241c1b3839793042c173cfacaa6,25435,25434,1,1,1,MACONDRAY,1,1,5
feab34b1e736d086e983c4647c3e7085,27192,27187,1,1,1,CONSERVATORY    WEST,1,1,3
feab67a0480ff4b79955f81320b6b0aa,21815,21966,1,1,1,ACADIA,1,1,0
feac693faff4831ad0ce09cd7caf461f,27412,27415,1,1,1,JUDAH,1,1,0
fead4a358959053e28f0318814cf7f3b,51885,51694,1,1,1,SPEAR,1,1,100
feb1ee4f77a33fb7936d1968ec0f5965,22193,33430,2,2,2,OCEAN,2,2,0
feb580259c34d3553651ab418c70dbfa,24303,50023,1,1,1,JULIA,1,1,100
feb5d1f3af41b60da3670f079468a2e8,23547,23550,1,1,1,24TH,1,1,0
feb78594f26f7bb77fc732ee21dad72e,27168,27161,1,1,1,JUDAH,1,1,0
feb7f7c21a545e27dcb50971edce2f7e,52188,52196,1,1,1,UNNAMED #086,1,1,13
feb80b0514a6d09f066ac11d4fab1cfd,27942,32904,2,2,2,GREAT,2,2,8
feb8d5d31a6e7de7c3bedb1d0b61bc02,23179,23156,1,1,1,17TH,1,1,0
feb9da6119ca2300c08473ab5ab14a8f,51241,51240,1,1,1,LETTERMAN,1,1,0
feba2e1871ac5dddaa9922845ae527ab,28026,28030,1,1,1,LAKE,1,1,0
febc5438b96080cc314b3768d9d788e0,22630,22627,1,1,1,MIRAMAR,1,1,0
fec3ea3025d9c912d364a0eec2eadafa,23788,23684,1,1,1,CONNECTICUT,1,1,0
fec86380cabbf9b2e350d973d9c5fb78,52713,24506,1,1,1,HOWARD,1,1,0
feca04ea931a358657ffa11cc59cb9d7,25378,50124,1,1,1,EDITH,1,1,100
fecba1bd00f73565c7b84c7d529d872c,26553,26554,3,3,3,FRANKLIN,3,3,100
fecf4ff4b43fd5cab238bef2b62a1aa9,30745,24436,2,2,2,HAYES,2,2,0
fed1e72554c29c7c99187ebbdbd0976a,51472,22277,1,1,1,BOSWORTH,1,1,100
fed27adc132db1161db82ce3feda8916,22108,22107,1,1,1,SAN JUAN,1,1,0
fed8f238115eebf49eece322e797eefb,26273,26277,1,1,1,ALMA,1,1,0
feded03cc5292fc3d5e229d7a2b9c54e,20828,21114,1,1,1,RUTLEDGE,1,1,8
fee0c1eddc3709704ee05571e782885c,30747,30746,1,1,1,MARKET,1,1,0
fee264ff4ab7c0b40d4fce9eb9ec2054,32937,26142,1,1,1,LAMSON,1,1,100
fee58e82bc1e13032c8117896810ef06,26140,32939,1,1,1,19TH,1,1,0
fee749ce5b03fdf0a069539991cb44dc,22523,22694,1,1,1,RAMSELL,1,1,0
fee8063e8254b98a4cbe83715389bc95,21815,21966,1,1,1,ACADIA,1,1,0
fee8a5337c55a594d57c425bee11a923,52118,52233,5,5,5,HWY 101 NORTHBOUND,5,5,18
feecaad176c85c11b516b73c63458b11,20305,33345,1,1,1,CAMPBELL,1,1,0
fef2cd21c79d437297f3e19725a6aaae,26047,26074,2,2,2,TURK,2,2,0
fef3ec25ae5f38374eafffcdeb012db6,33751,33083,2,2,2,HWY 101 N ON-RAMP from BAYSHORE BLVD,2,2,28
fef6d5bd16955bde79a805342c605def,52635,52983,2,2,2,3RD,2,2,0
fef92e3d87e70615b7258e7b9af5a776,26033,26022,1,1,1,BUENA VISTA     EAST,1,1,4
fefe831fcd382cce4de2139d61ed4806,24005,24009,1,1,1,19TH,1,1,0
ff00472771aed3ff62e842f332c66eeb,27953,27951,1,1,1,48TH,1,1,0
ff038d72f751e995fe1e16926f6587e5,25914,25912,2,2,2,OCTAVIA,2,2,0
ff039751baf0bf05676370780f66965a,24038,24037,1,1,1,HARRISON,1,1,0
ff051f9d88a1709cdc7c98f56518ce95,26780,26795,1,1,1,WEBSTER,1,1,0
ff05ec980920dab54e5a3c0ad4c6fa60,23161,23159,3,3,3,19TH,3,3,0
ff072a69ef2d3e53e5180ab9aaf09e2c,33560,27183,2,2,2,KEZAR,2,2,0
ff0893a84f5444c04e4570cc2a57a8ae,21059,21058,1,1,1,JARBOE,1,1,0
ff09b052f8fcfd4604c66845677436ca,21178,23984,1,1,1,FOLSOM,1,1,0
ff15ea29caa7e59fb9294dc9780c18b0,22456,22460,3,3,3,SAN JOSE,3,3,0
ff17e3d454fef5b74942f72a9ed70cc8,27308,27310,1,1,1,ORTEGA,1,1,0
ff185aa20ddb33b586cf14e90974439e,26730,26659,1,1,1,BUCHANAN,1,1,0
ff1a0fb095a4c8dd118dfb92dc2a2522,25493,25490,1,1,1,JONES,1,1,0
ff1a728d6c253bfd6b1bbb3366f5c87e,26756,26758,1,1,1,BUCHANAN,1,1,0
ff203356daa568e88be2f020d23d7a02,21133,21132,1,1,1,PERALTA,1,1,0
ff26518bc44b2cb8ec49c0bb83f1a3a5,27403,27401,1,1,1,26TH,1,1,0
ff29abb3a581b74c6c2e20eb4a4256e2,25187,25191,4,3,5,FRANKLIN,3,5,0
ff313a7faf2593004d83a380bdf28d15,25407,25410,2,2,2,BAY,2,2,0
ff329145b652aaf9118cba8e275fbf35,27649,27654,1,1,1,LAKE,1,1,0
ff3afd82b45504b6db364e3204146cdf,27435,27433,1,1,1,26TH,1,1,0
ff3b415f6f0032abb465459f7a4d0578,27083,27075,1,1,1,5TH,1,1,0
ff3ca278c742cdedefe1a31e46f775ef,25599,25600,1,1,1,JEFFERSON,1,1,0
ff4757fafd3e5c80b672ee0a89d839be,20274,20273,1,1,1,TOCOLOMA,1,1,0
ff4b0790c67707ecf8cab9c3af6b85c5,30733,24679,1,1,1,SANSOME,1,1,0
ff4db3bc8242387642c8e98c01ee8986,24224,24335,1,1,1,15TH,1,1,0
ff533de1ccf52cb620383901671de5bf,26640,26641,2,2,2,CALIFORNIA,2,2,0
ff5c4f7d45f78955a4da2c9415b4b135,23607,52727,3,3,3,SPEAR,3,3,0
ff60462ede4b426cde37bacf456670b9,21329,21890,1,1,1,30TH,1,1,0
ff642c340d5da4e6d16653a8703584d8,26621,26623,2,2,2,DIVISADERO,2,2,0
ff65f1f3caab4f721b1876b189b39504,22097,22098,1,1,1,DELANO,1,1,0
ff6840aec40cad0402125d56a4046555,23968,23966,1,1,1,HAMPSHIRE,1,1,0
ff69f2a300c9701440c3616c7916af3f,23641,23627,1,1,1,DAKOTA,1,1,0
ff6eb67b86ba65e3c0d09474cda237bb,24334,24326,2,2,2,GOLDEN GATE,2,2,0
ff71ea16282abe77735b099a49f319b5,25493,25517,1,1,1,FILBERT,1,1,0
ff73c3b99ce735a7b81cbeb1344c26b7,21544,21554,1,1,1,FARRAGUT,1,1,0
ff747e7e788063ac22edd386a57c3752,25835,25843,2,2,2,GUERRERO,2,2,0
ff7cb6d98cec595fd9d479f1e642e3ef,23077,23082,1,1,1,EUCALYPTUS,1,1,0
ff7e9d76afb99930f657d90024e5768d,21215,21224,1,1,1,EUGENIA,1,1,7
ff82f506942526dce187ece33a37b46b,25613,25610,2,2,2,DOLORES,2,2,0
ff845a7cee30e77967ccdde7913ec84a,22955,23155,1,1,1,ULLOA,1,1,0
ff875e745c6411b4708aaea42099022f,21715,21718,1,1,1,PERSIA,1,1,0
ff87a26e06b2ad2f0eb21c5da4371689,50523,27218,1,1,1,ALMADEN,1,1,100
ff885274cd7f839aa3cf81624b532297,52641,53006,0,0,0,GENE FRIEND,0,0,100
ff8a3bf6098d3dc5c89b18d93c50f39a,26410,26282,1,1,1,COLE,1,1,0
ff9427447ea47c239dffa5895e34c8f1,52642,52635,2,2,2,3RD,2,2,0
ff9f4956230be76f43aca40abf763185,25103,25098,1,1,1,MASON,1,1,0
ffa058a94877f40c0429814dc6c4ff0f,23161,23171,1,1,1,ULLOA,1,1,0
ffa27396a9d0f29ea1b78409e0b7a905,52273,52272,1,1,1,I-280 N ON-RAMP from ALEMANY BLVD,1,1,100
ffa4b9fc649b2730afa62a3f374f1561,23177,23232,1,1,1,ULLOA,1,1,0
ffa4d793413ac0ddf23bee4ae459ba95,26149,26160,1,1,1,18TH,1,1,0
ffa9d7246ffcd2fbd42de6ac622b7f12,27271,27270,1,1,1,6TH,1,1,0
ffac8741ec3741c7865d4e0a7840039e,27483,27481,3,3,3,GEARY,3,3,0
ffad3091f1d164ef645a2415f9f6347a,26953,26955,1,1,1,JACKSON,1,1,0
ffb01b71bc813fcc825eac0cd797b96f,24945,24927,3,3,3,JONES,3,3,0
ffb445e4d160effc013cb7dc6c5be61b,25668,25667,1,1,1,SANCHEZ,1,1,0
ffb63ecd28786d26790b61628380b2da,24273,24272,4,4,4,8TH,4,4,0
ffbd19f841ba18edeb984bbcf0ef3690,24787,24784,2,2,2,KEARNY,2,2,100
ffbdca92deebbae1a3d320188a7806d6,21742,32971,1,1,1,NORTON,1,1,0
ffc2194e194c4ef4e7ae48428edd75d6,26625,26624,1,1,1,SUTTER,1,1,0
ffc3bad4a477f7ac4a71c435f1b8b51e,51006,51004,1,1,1,ALLAN,1,1,0
ffc5510dc381091e741d22a38c63420f,24935,24929,3,3,3,EDDY,3,3,0
ffcabdb87941153a34ae62f59b29212e,20222,20223,1,1,1,KIRKWOOD,1,1,100
ffcbdd78db963e71031c68e7f6154c16,20541,20542,1,1,1,THORNTON,1,1,0
ffcd1e3f48636210bf088923e5f8aeeb,21646,21641,1,1,1,AVALON,1,1,0
ffcdcdc024001b089f6b51e4aafc2ea5,23222,23219,3,3,3,NA,3,3,100
ffcf59c22b20955559cf5c7a55f9e446,20205,20212,1,1,1,MC KINNON,1,1,100
ffd1d56a8b363544e8f032e559acc4b5,28073,33692,2,2,2,ALEMANY,2,2,0
ffd5d0f24e091e24296f80666e42a49b,21978,21979,1,1,1,MANGELS,1,1,100
ffd8801f7237043c4b52334797e207a6,25043,50179,1,1,1,TRENTON,1,1,100
ffdba93b3bdcc7e1f8aaa1e814c678a0,27892,32835,1,1,1,36TH,1,1,0
ffe079421a7b5daf8793ab6642a17bee,20061,20060,1,1,1,HARBOR,1,1,5
ffe08a55c7c17ff24923596188cbd6f7,26431,26309,1,1,1,WILLARD,1,1,0
ffe376f11be439f2c3918e80284520a2,24340,24142,2,2,3,SOUTH VAN NESS,2,3,0
ffe3ee2e3784ef09b01d0718ad30a301,24386,24358,3,3,3,NA,3,3,100
ffe543f78a7b02e5d4fe3d4768daf40a,22354,22355,1,1,1,FOERSTER,1,1,0
ffe70189bd919a7ebd14f1d1c071c1a7,22563,22567,1,1,1,BUCARELI,1,1,0
ffe8fe08225315326f1e0f3c70acf969,22935,22932,1,1,1,SAINT FRANCIS,1,1,0
ffeab4da853c31722b987e499671b1cb,22477,22499,1,1,1,MINERVA,1,1,0
ffeb0efd0be92a58474572d66840b24d,24751,24984,2,2,2,CALIFORNIA,2,2,0
ffeb2dd0525e7709a602813e974577ef,26917,26921,1,1,1,CLAY,1,1,0
ffef1398bb0f91f01d39797ae96ca3ef,23910,23908,2,2,2,5TH,2,2,0
fff2ef39ddd46f5b5e3039853b3fd88a,26850,26952,1,1,1,PRESIDIO,1,1,0
fffaf9883046f88fdf15b2cde6c3de9a,27148,27146,1,1,1,10TH,1,1,0
fffd3359af28b2faf02b8f89e97e2fcf,27894,27897,1,1,1,SHORE VIEW,1,1,0
00087e0a8497eb151b1a9f7a810eed0f,21293,24058,1,1,1,26TH,1,1,0
0010f59ca78229fd0275e993a9e517d1,23167,23150,1,1,1,WAWONA,1,1,0
001425749b6f3a3aa38b4fb32567bf67,23746,23843,1,1,1,16TH,1,1,0
0015e9d1f75a4b19c1b2358e5c99c160,23618,23619,1,1,1,INDIANA,1,1,0
001bb545bb69807d001152a88d164c76,22987,50558,1,1,1,FUNSTON,1,1,100
001bb5cefeb46dd05ef0a6368a02456c,25148,25176,1,1,1,EDDY,1,1,0
00280ac06712002b01ef95a443e4e7a7,23451,23448,1,1,1,VICENTE,1,1,0
0028741487f325d68040c09fff930bee,23734,23733,1,1,1,20TH,1,1,0
002979f52e42fc9f18babb97603648aa,26434,26430,1,1,1,HAIGHT,1,1,0
002e17625466820e900bc5c647d715bd,22684,22758,1,1,1,DARIEN,1,1,0
00314e321606988086a1cf7988d91c89,21474,21732,1,1,1,AMAZON,1,1,0
00398c4193c737c0599638d5fd8c19ac,23996,23995,1,1,1,21ST,1,1,0
003f72a3d180ecd1b0fabf6ccefd20cd,22208,28148,1,1,1,GRAFTON,1,1,9
0046c6d3f86fd7d8fa3c506720211499,25569,25531,1,1,1,CHESTNUT,1,1,0
004d4c0349198a50f063e54034cbffa7,23290,27397,1,1,1,28TH,1,1,0
004ed48487ed0fb17e5f7aca253c746e,26887,26883,1,1,1,BROADWAY,1,1,0
004f4ed33b612947f03cbf9421f2a3ba,21798,21801,1,1,1,CAYUGA,1,1,0
005db30e952f625771aaa13993912f3d,50635,22976,1,1,1,CASTENADA,1,1,0
00622b2c0c2f5fbfb8b06c43447c507a,24101,24093,1,1,1,24TH,1,1,0
00654f91242ade8eba27eb91daee4113,51525,51527,1,1,1,STOREY,1,1,0
00669a3b4f02b7a0617b5329b54f046f,33122,33123,1,1,1,KIRKWOOD,1,1,7
0066d8ce1c37149b361ab8728150fc79,23797,23818,1,1,1,BERRY,1,1,0
006b3bf48ab1a6664f0726fe500d436e,24634,24884,2,2,2,5TH,2,2,0
006f9f7b63d3c9c2fb4d14aed81d3eb1,27409,27411,1,1,1,22ND,1,1,0
00745b04f45b48ba741fbf334cb41e2a,50891,33633,1,1,1,BERNAL HEIGHTS,1,1,100
00805d455a9cc8fc89fce3afd1a6cbb5,21646,21660,1,1,1,NAPLES,1,1,0
008081ff8e05ac2e0b006b15c23e07d6,21253,21254,1,1,1,CORTLAND,1,1,0
