AADT_mn,originalFeatureId,shstReferenceId
5000,7873,c131a4374fb13b337831ea58d3bee520
435,7874,5f3c561a03f8bbeaa8085a6ef6824253
56000,7875,1736c539191d351d41beee8e007659f9
6800,7876,68db34f888f811cd2cc0f2ece1f29b0d
3200,7877,f2552c24e1a393688580d0d3e99e4605
15500,7878,819e67389f820c99a0b40556f85a9be3
92000,7879,06c11143cd399c573c2b5d6eef90f9a9
8300,7880,4e6be177f19308b5e643ee3de1e78c12
1850,7881,17e657a14f959a42d5fd90acca42cfa8
14600,7882,2a2b571fd6b8c4cd5cd71f64933cd334
10700,7883,f9fb9c5f83a60d33252bfd5a39dc8fe9
145,7884,40e58ab8c173b6bdc27d797360eb0590
2650,7885,66022db83e6001732b2a6611ef419ddc
8700,7886,08098e8647044aa04497e37765f3a0d0
13500,7887,4f509d6cf4268469724fa72020470c3f
15900,7888,20caeb3ff940e3fc34e38436960b976f
10500,7889,55ed743ed44cb12e8c6e7d516bd5aafe
27000,7890,e07d6eea2992b51b7b68f2ef056e45e7
2700,7891,337e15599a847aa8dac32e93f08085c3
860,7892,c4eedc8766a64c921f79391a245c7f27
2750,7893,bc1a457391e32338119e031ae931061b
1750,7894,528861ce7298e4bf14f1fb99e1bae44e
4750,7895,55f2951e1264b7ce4d5875d8bd4f1ef1
3150,7896,8f33bc6972d3fcbdc50b66ceb0cb4313
4550,7897,bd2b12633111b2f87d247ef454b3212c
8700,7898,876e3fcec09c14eae72e4bced54f1f2d
1850,7899,70038e0b72d5e761f2ec18f4c743f462
225,7900,c3c2d005680d4b09c0cda3086e7c3575
480,7901,d80b71b890949713ed0854bf41287540
38000,7902,73f2a837717267a956853f37ad36409b
2200,7903,93dbb9b4db8fb2012d88535aa3ab59e2
9500,7904,afb1aca3e72abf9813966ae5e751c281
750,7905,201bac77077139d2b64a41080a920619
3500,7906,0aabb2b94d57b8d7511fb696740b62b3
3300,7907,e6d7700b6d3d77852a41bb6b69491bde
720,7908,6490901c95323caff0329b218edaeb81
1900,7909,7ea347e172343ef646fa1fe8fa68dbee
4000,7910,ce168223e5b96a10740bb815f89a1e2d
190,7911,2ec0c0d2fc724ec8b1b3a2c50d090dbf
15400,7912,163427b3a6ee31225d2898ae5ad76504
4250,7913,705c013cf32cced2ea8b41088093d9f8
1450,7914,6c880cc785afe49605c3b931babdfea4
3750,7915,80f20b5ed2a775e0288ab026f5e2caf2
1550,7916,45ba25ffc7d4e515143b017bbe39bdec
1550,7917,66b6c0fedc651f9b50c54b00e3b2f113
3200,7918,d33e2bb182423c44922b65557a70555f
10100,7919,c9aaf37e208694c958fd531e62eb4e94
16600,7920,8a6fb9457d510c097b00754b58366240
480,7921,a392f0a54d30b87c9d8c5d1b17b8c662
101000,7922,0a8d54373b47fb54b22c3f1d6e6943d0
5200,7923,a3a133be5d5b5d7785a2ec0ba24850c1
23600,7924,f636ca8081d1ab678553c35683fa906a
345,7925,334883c4d7a36ec0c7f2afcade8f3a06
850,7926,08600d9d93759bea716b88c5b9c6c59c
7700,7927,553c75cd7ab772768cc2cf40c50924b6
15700,7928,6d9df672285bb84de22b3285fff21a4b
14500,7929,80f38360b3294460aca69aa3a22c01f9
5700,7930,d2b5aec5b92bb7ec10e0fa3851ea38d4
10400,7931,0395c474f5e5ec819fd305eaed6b2266
510,7932,9943205fe3144fc5f60031ce3a898cee
1700,7933,c762aed9344a7f4957faba6b2d0fa810
1650,7934,c1e2044c5e65673f266c5e878f07a2d2
250,7935,1f075e833c4226795b76ba8e7aa54292
4900,7936,5f5fc4ad07d2f1f9d2e9667028313caf
2850,7937,6230db5b5a17d617861cd7d2a09c22e3
12400,7938,c0cfef9feb967759f09085cee5d3b193
1050,7939,39188fac3adeea75a3febf4d17bf70d6
8300,7940,577dc3539c9bc2dd102aefc6adaa2171
3300,7941,c5aa10c5bd8f992c149b888bbb6fe277
7000,7942,72e63f6470e2407a4a9b2bd4d1589cf4
12800,7943,7e75063995cedfee3a62b32e30d56bc3
34000,7944,8abc6b4fc939d1e4a3c7c7c0f405655d
3500,7945,5eabd7cde15408631f94cd405f01b809
2800,7946,3279e7e6a6d7dcc4465501da4fafedb7
1400,7947,59ccd5dc3ea1106fd21e5d9ce8194134
5500,7948,b92ebafbaa5145a6a681bbd3faf78a60
21100,7949,afce62eabb2cfd281cc6750f776c637c
1350,7950,f94d3f4824ae7ed37bf0587e38988b1e
4600,7951,ac99852bebec8674c0477c8297fca593
2800,7952,ed724924e8d01bc07705108122714d81
13600,7953,12655ac31675ca3bc2f806125b8550c0
940,7954,1f37d53abcd001ebffcee51a92ff38ae
8600,7955,1f40ace5b7644b95222023c2deb0bb1f
10700,7956,4700e524456a4f16a85b3dc303f3d85f
1050,7957,6129fa3ec5bf4be1439f0295a0a840d3
890,7958,a6f19e654f9c77dc46eedee77db00b73
11400,7959,38298bc463c7bdde719b3d05f065239e
131000,7960,fbfe7dff44c45810df91d35cd7c64a07
18100,7961,91cd10b3158a835075f65ece7cef149d
1600,7962,478c17faa3ce2529f6f9d4d317308f19
530,7963,935b8a39c6f2e3b89cc767e9250911b5
3550,7964,c1061cd0a48323d2e49e0c53daa3be4b
3300,7965,e1cf40e8c140c44a592aa398198c63ea
5700,7966,91f2105fdfc51cd220c265f0ca367465
4500,7967,7cc9f818e93f05376e45ec1f2ee493cf
25000,7968,49203c5181e0818eaee76c73657758f3
6400,7969,a840e68e3e5aab97321b600f877bfb1e
11500,7970,3146473670ce361e63f1860acffda7c4
5100,7971,d2fc4dc77d1f8ca7e9203ad5f332f109
620,7972,279ee3e2c015fc23de4ab440427e2c97
4350,7973,ef95f31be5b7a2b129181798d0158d57
1150,7974,af5fbc50744d97a696f03a56bcba99e7
2650,7975,12cf4104f002224fe398a42ec3611585
4700,7976,59645e0457f920c4549e6ecd96a114ee
2900,7977,b8ddb3218488316b26534a535625ab5a
0,7978,19ce1066d85ca8355c6935411f72e3cb
7700,7979,2a818f3900ec80b6dd054477c0ddc355
1150,7980,1a2d6ed7eb7c5bcd2e4754be2d052dea
3400,7981,c54c385225258dbb0e3fd27c8029a188
3550,7982,be6b8ce3ecebc307d4a6627e76cb1c66
44500,7983,8612d6ec4f583cc400942d703ab0f979
3600,7984,cd3b1dbd711a59c16e6038c5fd47c0db
5600,7985,ead5cfb9f7b16e6428d0c85155763828
7000,7986,e6f063a1e43643ed0a51e10a73b676b4
6900,7987,f86275a7ab3a29b67e26e3e9e0efe3f8
4150,7988,3aee0469db7fb561950bbf6204bb2881
1100,7989,7238a5211157e22a496c2025fe9e90f1
3700,7990,ab5ea691befa700580e44ca6ff5dc26c
2450,7991,6a2a2d353183c689ebdeb820458e17c7
1100,7992,deda13b9ec39b649da2b506243dab3e2
6000,7993,af2de7dd4b4fc6cc58d644cea910c9b3
6800,7994,62dcc639e3ba33fae16b81d32d0c5d61
3200,7995,aff8e333057701b91bb32bfdf2d84556
6700,7996,bcc72e0b2a4b05ebeb5fd18b2540f65b
2400,7997,9e38d40c0a862a5d683e5cf297d6a10f
9700,7998,75a397e60a5660291cea9315ae4aff35
870,7999,01b3eab7135b1bf698f53d16fbc0765c
405,8000,b538cb729d136dad1240e2680c8139d1
1800,8001,e090a8f2d2b86bdf9532006a66f087d8
13400,8002,79007d42cb12b995df3c9768c84ae7b7
715,8003,e56d7e57bd05019ca2a2122cf90c9c02
4500,8004,6281bb07db8af473de9cc3e6e97e98db
1200,8005,654a2551732e4b12ae7b2f3580f87fcf
4400,8006,a5b22203f93a2d77e21b170405abd4af
2400,8007,998f2a96ec66f43a40e260c1e244f168
200,8008,e8a42b3614abd6b2f43a47f50f46d5e8
14100,8009,c3bcef9281ca68deb665cf699f7f7f96
4000,8010,2f8acf4d4ba2a91084a6956824a9b744
2950,8011,2e07138ca86665d66e7fe9e75962e5a2
9000,8012,629d62e48750d29854abcb9fc8b627ec
850,8013,07330cdef02761fce0ddf5034e41cdff
1150,8014,3b9dcf59c4524332600ac3ea5b7f937f
18200,8015,316849e1cb6bab323aea94669ae2e759
430,8016,b81ed2ff456f3dd5a67f52d2f5716395
740,8017,c52482381204c9a7a7141fbfb7aa43bc
250,8018,822416056e7231b00c15d8dbcbabd963
670,8019,b0ce49c1f717b8563b25d9aa70d88359
145,8020,44fdf96238de55457932ba05b0b30feb
430,8021,9798bcc073f0e30bf2af9fd7c1e54814
9600,8022,81339c63342d408340937c73b0bbab8a
10600,8023,b617034d3ffd2cd9827b0d4b47d10439
24200,8024,c8c9bf254a45140bd0395c21e9077eb5
3800,8025,b44c22f68b8e15fe023d40356838ee03
650,8026,b469d510ba9ca49fbf51fb1c3f203fb7
830,8027,354717337de8bab7e88c2c4d5d31cf8f
780,8028,efd2ee32a2f9fd633df3ce5e05ceec62
6200,8029,b98708b6947f220ccbe43655d2e2645b
3150,8030,31f5bdc8b333247470557736b38090fd
1400,8031,16978e544640adf5e4f55317f2d0e0f3
13400,8032,ba64081349ba3f8b57927b95a6ea0eeb
850,8033,dada04765fded7df0711ac43baf4fb04
2900,8034,bbda94f29939dc5a45dbb2aac39c2b86
6300,8035,6db2da6b6e1fb6afd002eaa394ca29c7
870,8036,f0d27dd4c953b4664f622c2133bc02b4
10500,8037,dcec00859848595605d62b664b16de78
2750,8038,e20034f8425d093a247d06236f3fa62c
95000,8039,37148b5cc81b2c6fc611faa862594ef9
2400,8040,90dac63e4cfc97579635c91f90d9daf4
6600,8041,b0da7dc3791b33906f538a57b7eb398c
6300,8042,e6bd1e59e8e698417e8a57d7fb915e12
2950,8043,8a3796178fc51ff241dcf3ac4a59dce2
730,8044,3f431552ad7d3dc1c09c56d4e48dca1e
630,8045,19b7a237e3f04b6cc2d88c6b9af32a7d
31500,8046,ec02533055d2b0be511092cfa0b8bc97
5900,8047,a9cbc6b60ee491ecf6e7ae0df08f5db7
2000,8048,3c6019ab4c1fe685bfe84155a492024f
4800,8049,8a7903cb65cef8cbcf7be4993ca7afa0
12400,8050,e9e26bd79672cee1995dbb5b82b36967
18500,8051,a75b71b4995f5e5e8a5ce7a8e11a5a01
1500,8052,3c4487dfb31796b708c52d9027b726f4
145,8053,eefcbc45125aee12beebbea0a21caeee
3800,8054,4351755adc4727b047a455a6a834da20
16100,8055,92f0939c2eba526fb488ce3ca260a6c7
5700,8056,f5bf7eacb14f46bec48c271f64b6f604
9600,8057,020e5d344eea4cac9e746c34a00e3e74
4350,8058,37e87648c088e20e072149f07a13c1cb
820,8059,35fe701e7c2a7d7f4d7a608e2a457f6b
1500,8060,466abbcf425649e5a649fda1a7a0239f
11200,8061,cdc831b4ba1ec128152bbed01dcb39dc
3400,8062,6b26e06eee70a8cd6f187117e13c7fce
24000,8063,56b217955e8e51a5639af68e4314631c
16800,8064,21adf1b17a0da3d5fd746e99a38152d8
5300,8065,ed677b228fd9f1127d427157106f7606
11500,8066,6952554ce0939553597a64af8cc3292f
8500,8067,ed482d1e7fc0585492fd475be151d20c
1600,8068,c673a0e76976b563b5590d73803fbb43
11800,8069,72684f625adb528c7c71009243173c1e
159000,8070,cbc8f2dc36451141c21c08a235bdcc5d
13400,8071,42f70ec07bd45323b1a1e2f7893c6f4b
570,8072,815b9719bfc1a3c1405ba9e6c7486d5c
2800,8073,38b7879e0cf9bbbd581d04425c29dd50
2250,8074,f55fec643bf62122a85fb0110c6cac02
1350,8075,3ec98b85c102951f037465b0e5c58515
4550,8076,3e7a4a0398b44d2873acd159d0ecde7a
1300,8077,634c250596b56017beb0f687acc2b0f6
7900,8078,595f28142d4dd3b6be60e83f4cc734b5
2800,8079,4c77bf39dce1125e806cdb101881b318
485,8080,a0956b9103b14f1a000dc4541044dabc
12900,8081,864f4ca316b45d4e7f0438d7e92b869c
790,8082,21f95df0279ecb36813997e9a58b817d
5500,8083,88b571f6401b6978f13147ac9f57537b
12200,8084,42f9551b1e6775dea95ae1144a16015d
1200,8085,ae9b6d3ef934f9dcb9bcc89880c6627a
2250,8087,a12e102a97608df1ed2421c834523977
1800,8088,29ae60415732f07d9135323240f3834a
4150,8089,9b7d31ab22960bb43f38a64b1bbea501
7400,8090,ee0982d71b733a2f54ad9a0faebab25b
940,8091,464d0dba4682f0bafa5f03c1ebf42fbf
2800,8092,8f48e3a2b42537370375f8860531bc86
970,8093,24f760e50d952b9e02d74ad5d6ec4292
770,8094,b122caa6db56831887475eb10097e2d8
1100,8095,3a8cba81ab3a2426f64718855472c6b7
2750,8096,f792f7e6a17bc727116d7fd5e7eeba1c
810,8097,c42949dea034f1b2a0ceae4cc2fa5c3e
4050,8098,a3b1afa6f3a6d7fa8c91ea8889af5119
3150,8099,135733593f710e86cf19885bc6325bd7
185,8100,eccdfb46f0944f9b41dd9b2824a7d8a6
3500,8101,b011f0f19e9f92d7460f000fb0729bac
33500,8102,83bf5bebf4678586bd4f73b11dd3a544
145,8103,60df05e2fba0ca2ca024438157fc4e3b
1000,8104,c5977227b9b8c617f0b8986d27e46964
6600,8105,89b23fff5c0ac2840cf7e8fdf64e6bff
9200,8106,0212b9494de8110a7c82f6dad160ec48
13500,8107,9c55f77a5090875e84fb86d348508897
2850,8108,5645d6ef4797ff8655032e358c660504
12600,8109,3c765c30f43a535de25d4523eaff46fc
4400,8110,5b5b81308c2969702da5d0b59535881c
14000,8111,6920468c03b1aacfed93e81dc3d16093
5500,8112,cc690fef6cadb4a89b0f00b7d680dcf4
2000,8114,25096d160f3dcbc684936cb573126cd8
1000,8115,8dd860a71be2d7b53558e4aaed5d3a7d
1200,8116,3abf07c51ecaaac93c962fefda843551
0,8117,89d4ea3bc71fc9238401d51eafebcd2d
2250,8118,74f3ff29d7924c8d6067240b5e4d1c0b
1250,8119,c676d86090b739dfecf1834935ce0c93
690,8120,a1949dbe1907b3d922df433a7683a283
1850,8121,69ac37d9ba82f2ad52b49303c3e85fb3
3250,8122,6ee2e01e064a4bf0c7237ccde7083317
510,8124,bd81b3fd99de73f7571d6542dad3a104
70,8125,54633de9ad9de12942e8ea51d208dd3a
1000,8126,8c09253285c05a312eb2d76745595849
6000,8127,9b64da222ec03c979726bccd2b28fb08
108000,8128,bd969fb2f1a43f5814e9d5f184196597
670,8129,e372af05f47d45f2e1096372340209ec
550,8130,99a7c7afec39769db2cb6fd10b8ef01b
2000,8131,242f9d5937e08cb338b1dc496fc7dbab
13100,8132,d2722054c6496ae449b9fd19303af655
990,8133,5a4d36430a33669900f19b2190767847
1400,8134,9045a26f016deb53fac3a7987b12e17f
750,8135,dd3ebc72fc59efa54d6fea073fe11871
1750,8136,1ae522734367f119a3e52c9d2ca4b162
10400,8137,04b0f8d81dc8c4351de10c2da90e39cd
890,8138,02e4dbd2b4d63ca64bebfa35af0d02cf
2550,8139,f6af72e0dbfcef37ff1b1907b0c7d24c
5200,8140,f146efd4760497103b17b565deac2f2f
1450,8141,91b27454a899cca9cfa5b48b1cc48a41
1950,8142,bce91bfe58222db1b7ae0a4702173f04
24600,8143,364bb33e4fd9bc1aeb4ac987976f1386
2600,8144,302c0e57c55827f3ebad2bc6ed496552
17300,8145,d68d7700091c5b8d70775772885ded28
2100,8146,d6c530eb91d7bba096d5175f35d5299e
9200,8147,8dfcd6b10d7d472485e4691a398e0446
7000,8148,f2aa4e6e9c742e5a5d1e78bf85ecdd5d
600,8149,f55abeaf9198bb37b06f8eb1e4432779
6600,8150,106f4d15227ca7b7f69679442a3ac4bf
7500,8151,a88248364b202367a5e53845ec8e3871
4100,8152,cab40039143bc993d7fcef238933d603
3800,8153,f1457bc5c214c39918c3795bcfc61dd8
11800,8154,d476af47348bfaef316adad56739d325
670,8155,e283ad7a69ad2a0bcc6e1a6f696b4904
10300,8156,f9bf0f9605469607da237e5dff5f4a83
0,8157,4d43df27318d0adb2eb77c0f3e98031f
1450,8158,1f73799dc601d9d143ab7b16532c8735
400,8159,35d196dfe4b77405a2d24bccb6d559ef
1150,8160,c53fa32a51743a5a9752244356c169dc
3000,8161,4068010caf2f145a668bfe2555ab0b07
2550,8163,8f51d9d92da362246c3d94aea90270b8
260,8164,e071aa75bad3f51e31f7429c38b463fc
15500,8165,1cd5a108ed0fe4cbe1dcb96502b08077
10,8166,57dd9c741756b87c0505ed49e0f35019
21400,8167,a15d2f763caaf42ff8ea8f889377da90
2600,8168,71f52f27572c8b39119eb90ed462c4d3
4100,8169,d5f2f08ed8bb6de1301e0d740fab1796
3800,8170,628ddcc59443e14311f891378dc41091
2050,8171,cf73669504418dbca4b2e27e377a7be4
2850,8172,9b2ff0b7e27ab41df0a77565dce1ea32
19900,8173,2b3be3e9af81f8260ffa3487be7a718b
5150,8174,1f0344fd795747dd01c09657f662511a
19400,8175,f7efe20912b09a98c3fd4993ca8b75ac
11000,8176,6fe6bb3612f1a33602d39f1f89d3203a
1150,8177,18e7fa2b9a8dfff310cf631c64fca2b2
430,8178,a5d0ba20463852f6bca0aebe58c2ed22
1500,8179,62f542115dedd1e3c6428b8648be5435
7000,8180,f79bda14b43f838f03199af1abfd0119
470,8181,1076fc0b63bd69b1101c7f9b0b8da590
2400,8182,cf7f5266d641c08470099345c06a58b7
1150,8183,6afd4220bf09de5ece97620eba9ff9e8
11500,8184,4087b5b9eedb6d90055a99a1be737761
4200,8185,c107b604a4e0aa97e92b737e4938bcfb
11000,8186,98ac1b0e6a7ba8dfe6c625eb9cde758a
13000,8187,0fb0ee9b40fab95c217d4de1053fa787
22600,8188,60adef7b4d49e7574af898263773a067
5200,8189,08ea5ce9b103f394454fe7e1f74f2a95
5500,8190,003696cbb92ccfd9f8f230385da21cef
24300,8191,30911bc3d162060696e2c5a609ed49db
8500,8192,740876ac227e4ccad86a5903a05ada35
1800,8193,474b2f25dee0c16010492f4ce60d1cfc
26000,8194,bcae95bd84ffe5565c8cb4b296e3c716
6200,8195,4fad084c75ef532cefe8a78d5b429964
900,8196,49b967f999099cff2ca145917f766cec
21100,8197,cb8cd4ca9136ddb796e95d94d911be90
3700,8198,a9445bb3caa5134d8f1e756a6af0c144
5200,8199,88bcf188bdc6806dc932267032d50df1
5000,8200,5a3e2cda5467ea7ecf2b640189973d9c
7000,8201,5387f31146d55941c87d953556414a67
1650,8202,ac94842c83287583dfaa04f241dfa5aa
1900,8203,5d8ffa09b406fe05634982c02caaa282
20200,8204,6c2d8a1fc5315b1ce48bc26709961b19
30000,8205,9ede4f7a3b26ea836e37a631a0fa8b1f
1600,8206,76525600c53bdc902cad9d6a11f662b7
11000,8207,0f350f5dbde94ce31714364d60a073b7
740,8208,eb749d3cc8f39deffd63f8d127b1f738
14900,8209,550d6dc51ef6edcf3094f1357b79d05b
7600,8210,278496821c715e963a19d490cb72bc0e
1900,8211,a61c458984d83df109c05fce9e66882b
1650,8212,16573d25045bb86781ef50ff83c16189
3650,8213,23257f95c989efad995be737194f4887
6400,8214,03589cbfec2486424d393ff6f032ad38
335,8215,4be9ea5cf61d8b1f5a84bf59b0d6e809
1350,8216,a9889be4b9caac716d1136830ef02397
570,8217,33731d560f649d44763bfc5e0b617cc5
980,8218,dddd4b511803dec34ebae174f19aa1ca
31500,8219,e50cdc54cfe7208afe45958f21a15788
240,8220,5dd9c69c7792bbd627b43b64bfe168be
660,8221,c29ee21b7520e998ce153dad2629a177
10000,8222,102a0e8aad687c190211094282662e45
11500,8223,7ad69ab0a790107dfc607cf39ada5ced
910,8224,05f7836171725c4e3b81f2f5bfef5722
19700,8225,252e78a417c4559bf9647b87b4ead594
2200,8226,6bb8074ca4de499584dba686ec45dddd
2750,8227,b9e1bf48867497184d08ae52f93d4a52
620,8228,04d06ab6155355e49cbb519473f19f40
630,8229,59b7f69d8859dd94f470bd1d7dd642f9
6700,8230,0873c93e9632def4325020445d69c941
2050,8231,244695eae875e4ee86138c6e68ac0f04
740,8232,470c271523dfa33c425f58289be4801c
16000,8233,79f102402f8bbfe9d3bdde8e3d844d83
4900,8234,91aa9581d32f4a5382dc35e01e80053e
2650,8235,b339947519e99a047f0f8a7318f1dd0b
1900,8236,49e614a9a37a06575cd8001fee4fef31
162000,8237,9f4e472e6794642595bdefd9417dd357
6900,8238,0aa728de479c1a10bee098bcff9d4568
142000,8239,150f94fab8f9ecce80a6b88324fc46eb
9500,8240,8cc7b5e7c62baa3d7eb08d0a1335f2f6
111000,8241,5062b13ff29fc1d7f35a203cd6f2b746
3400,8242,1b1d8457284a35055b74c81722fa4bb0
8600,8243,1c1fda77ea09b752c70e372dc79a696f
8500,8244,c3255af74562574633c77b02845e7a3a
4900,8245,92754dfbc982ccd3475af0428f34a4b9
2250,8246,1d68cffd4bbeed1952b1ffacb47926d9
14000,8247,898daf0a51734aaa53d1d742267184e3
3050,8248,59f11ffac704b8e74a9a366ea98a0258
10300,8249,4b0a57143e4c69fd7d24e932f566a65b
3300,8250,94763f41ae2d6df5cf0a09246740dfcd
27500,8251,a689d23ce110f76cd00e0719a6a32cf0
14600,8252,d4715e1a49ab4b125f1d0df870f40d6a
7800,8253,727bbedc43f96103d8aebde4be41cb6c
18200,8254,0b6d85867f369c1aae3803b61d4ee5af
8000,8255,bc56b9f204c974f1f16e1de32e4bccf5
10400,8256,925dbb1e31c5752acf80d17d5a8894b8
1030,8257,e4dfbd7a20e9b45b23cffabae785fd9c
10300,8258,04a13de7f8548d4db74bb94ac3b6d792
5800,8259,a6470ca6d24c9935818ba542e4196509
305,8260,aecb7514deadc48b9257ff1111c27a8e
4350,8261,79265c0e95c1516f264b63106d3eb82e
1250,8262,852f3eab71594a6935302fb63d4cb493
2200,8263,f3d321dbbb85766ad6401d33427bd08b
930,8264,cf02f2a10d3a3ae8a2603314684967c4
6800,8265,2501a6c61a024afd40aea79f2664c311
17200,8266,125b1065668a917857200e5a9f5603f3
660,8267,123e9e8b1d73fabb18ac1f112a6b9eec
9500,8268,c8d7f66142c9a441c9b352e974baa11b
69000,8269,82030fc300f9b8bcd25f7569f256c2dc
4000,8270,92e868a387060cc619eab8e46aa41c24
1250,8271,1b73899a3728d01e12c607d25af2caa5
2350,8272,0b959f9c017d39323da1f1e61cb8b385
4900,8273,92961b2a4f98b8b5c0de84af80dd9c29
2500,8274,46774bceee40ab3dc405133ca88beca6
4300,8275,f16d2326a18aaf4179fa60e78ad09ee6
6100,8276,6d8b1a0121b6e91154538f5365b4c7ed
1700,8277,44ea87d02cb5157765ae28ef7c1d080e
2200,8278,99c9434e42d46d5a18f505d8cfd05458
1550,8279,3e5df7d6c1ba0767ab20bc67ff7d72b8
980,8280,694c3bed4a33b7fc832ed1c2295539ea
2050,8281,ed5902ea5af03a3cb37bd85846d76be9
1950,8282,b3a42450d5affa428d0320889a0d229c
0,8283,c197d7398a222ff447c2a5d115b79f8b
0,8284,95412622d36c9b251e0a28d2dcc640d0
0,8285,87c808557ea6404f1a2d2c1b52e63c61
0,8286,34414fe9307806a0132dfc82dd7cf5a2
0,8287,938bac4aaaae0dc61a7d97c137536f6b
210,8288,c90a1ec4387e94514bb6fbef4ad0cf49
0,8289,1007fd8ec23f6995445c551dfb2037de
0,8290,eccf8d1abcd61000ee2c77fe2b82aaa8
0,8291,4ccb47cf46c1e26a2cede509849b0f89
0,8292,5a41d94e0609b09c09b3bc91b5235b56
0,8293,47b4da92dc5550bdb3eef9cea420fb6c
0,8294,b1a45ab01ab7aace69960326750122ab
1000,8295,2d7be5d093ca7081b1f2edd567261576
0,8296,a1079bead8e3a534a075b3dd928199f7
0,8297,0871fe3ea3b28289eaaf67955cbd9877
0,8298,af3b1631707a26eb190f2646179f4468
0,8299,bf2038426c51a61297a39295f7ffa063
0,8300,c015e6cead09dee859e6d2f34a9e4ba2
0,8301,31abd5ccc26f38fabe22b60ab9a56316
0,8302,cabc8c7fe6f435a3122ca52fe2bb3d9d
0,8303,cb9cda39fecd73ba3e0d3bc5e23686ed
0,8304,6795464e57eadfece57ea4263388dc6d
0,8305,af1cfddca6c871f16c79e8b51e9083f9
0,8306,553dc7834cbba4bf159e7d1b4c1d8105
0,8307,f0e13c0627d12be1d1d0297668f5a034
0,8308,e21e69578e09db2912258ce08190cac3
0,8309,429f6db2a89240d3c62343fd068320a8
0,8310,0e966d578f7f82c2139a8a20fe148c6a
0,8311,4c79ac6f38d43554df0dd80e05e78ef5
0,8312,37b77db1fead3fc9db8c80a654cc3f47
1300,8313,29069aaac823a468ac9d0f90cf1f25d3
1950,8314,57bdd0fa4e412bd2645c137db1b4ae05
1000,8315,23085b92f5423a89d0c15579d767f99b
0,8316,ff9d8ba39b1015d9ab307f2cd6128a65
0,8317,6082c9c45d6fb4a4d4a7dbc7965d5bc4
0,8318,cb78942a11f837509b9e4e08bf8165b7
0,8319,b0dc0f15355e6236dc4c2bbb6c5162be
0,8320,579f83b343112e742be537b75c199e95
6800,8321,51e17645116b4493efab29c4bce7f078
1400,8322,912821cb149a7d6947c344cf6b446839
0,8323,ba1308c5773fccbf12d2549b0c48b94c
13600,8324,b4de1e49bbe605e5c51e6c60c049c0c4
2150,8325,acb472d7238ed1e23a51d66c5de9c6b9
2300,8326,e564a360deb7b4bebc8178678de4f0a8
3050,8327,8215320cdfa8d176569c3f575831d30e
65000,8328,21c978308b216b059ed4ea9f3d5660cf
1400,8329,4179b3ed7199ad5bb319a44a2adb481e
495,8330,e3520cb6af663b7bde5558b1ee16ff47
1900,8331,5cfcbe0e8b8726cf3bd295d0f7b50e66
1000,8332,c497bdcefc706592c53f8180c9eef7a8
5700,8333,cb27d7d70c0c1268700271f4b6114053
395,8335,d6ba618c6bf234a14f5b0a0ae8b04708
0,8336,9c2f0254f42bfafd3d306cfc8c022354
6300,8337,4dac0c5206a7365ac127a88ccfc50fc3
12400,8338,345ffcbbfda74276073cf3155d55d3e4
630,8339,45325369c11603e94b2fe0712dcbe9ca
2450,8340,d82959e3fd66843eedc42fb2be0b568f
2000,8341,a19e20b67b6c9a600a2c711a3da582b5
1800,8342,3ec7e2c4ceb04be948ef6d52f0af68bf
1450,8343,2b6ddc99d951406650f6a7a314398937
29500,8344,9075269fc50e42a5bd734d78c43c1818
16600,8345,893623317e48b655b96c5fee2716516d
5300,8346,613fcd8481bae2f15d689903ca909da9
9300,8347,851fb863c449490c8dea21d424a6bf1c
6100,8348,19cef77d098ec4b16c80c596fa6f90a9
9300,8349,b8b37039aef4fd46715d1b332303b320
1800,8350,1f0bcba0b2ed1f7a8ec54e17bfe22c2b
9900,8351,02b469a01a3881f64ae8c8eb24abac66
6700,8352,e69b4e6794962d98c5e281f3ea242e30
75,8353,d069e4db0e8a5ad468990c1502bc7fd2
1600,8354,75ab0da1d0670f32a7431dcde975ebc4
1150,8355,b66c694a2cefe159ace90f05f7099f89
33000,8356,cf09e78cd93d7cdd9254ab4db8a02492
3800,8357,a05ec0a2dec8beaec7ed260d8a488270
71000,8358,5b221e4f4990efe638fe213b6ced97ff
7000,8359,49ae3179da11f41a354cb29d41581537
960,8360,85c2e248cf8362467e56e35bd0f30f7f
6200,8361,90c491c7e39dbee4d21a43caf4e6e57a
1350,8362,3a2b89b0a0dc30b066675dc64bc1f43b
18400,8363,da42d147ee27f5967c3cd980ae3c76a7
500,8364,ab58a3010ec865f25416bb88fd8fda30
33000,8365,77615df618bda36e618cec6ae9a693fc
7600,8366,58807d1c9f5d3c94424f576a2be2bfa3
67000,8367,1d37e9e21713a7200c6717d9e3bf32fd
1700,8368,af8cc850f2995910583a5acec3f8b4f9
1850,8369,85efd81a51e85f32d758a859f230a8df
19900,8370,7f079a5447a2251bcf1c5a6b117b03d6
380,8371,cba080975b11fdac5ff7f8f682f537eb
3250,8372,3e9d1f25cd45fe61c190025ef518c948
6200,8373,a95f2a50b486839a0102e2ea22b63e4f
13300,8374,201be621ade00b3606c99d18957e1b46
4150,8375,a6e56ceb55547e28862ef3ef4087119a
31500,8376,78fefc08a25886dc98876cc2b2fe23ae
5100,8377,be29348d7abaaac86c2d70c94be87a79
